,Unnamed: 0,year,state,quarter,name,type,count,amount
10919,66,2019,Uttar-pradesh,q1,prayagraj district,TOTAL,2524007,3328073518
10920,67,2019,Uttar-pradesh,q1,sonbhadra district,TOTAL,512752,724325763
10921,68,2019,Uttar-pradesh,q1,ghazipur district,TOTAL,739327,957958166
10922,69,2019,Uttar-pradesh,q1,farrukhabad district,TOTAL,197121,298981837
10923,70,2019,Uttar-pradesh,q1,kannauj district,TOTAL,203044,263647855
10924,71,2019,Uttar-pradesh,q1,azamgarh district,TOTAL,695137,1026685595
10925,72,2019,Uttar-pradesh,q1,ayodhya district,TOTAL,580371,733819038
10926,73,2019,Uttar-pradesh,q1,deoria district,TOTAL,753335,1046211030
10927,74,2019,Uttar-pradesh,q1,ghaziabad district,TOTAL,4604564,5631770850
10928,0,2019,Uttar-pradesh,q2,amethi district,TOTAL,266904,451554168
10929,1,2019,Uttar-pradesh,q2,siddharthnagar district,TOTAL,310255,894965281
10930,2,2019,Uttar-pradesh,q2,auraiya district,TOTAL,187035,355103136
10931,3,2019,Uttar-pradesh,q2,sambhal district,TOTAL,140505,332684806
10932,4,2019,Uttar-pradesh,q2,kanpur nagar district,TOTAL,2572884,4421750497
10933,5,2019,Uttar-pradesh,q2,aligarh district,TOTAL,636744,1206838766
10934,6,2019,Uttar-pradesh,q2,mahoba district,TOTAL,88311,176742463
10935,7,2019,Uttar-pradesh,q2,lucknow district,TOTAL,12624404,22426462675
10936,8,2019,Uttar-pradesh,q2,sant kabeer nagar district,TOTAL,235516,592340368
10937,9,2019,Uttar-pradesh,q2,hathras district,TOTAL,165078,315837613
10938,10,2019,Uttar-pradesh,q2,budaun district,TOTAL,192308,352038721
10939,11,2019,Uttar-pradesh,q2,moradabad district,TOTAL,408045,957026960
10940,12,2019,Uttar-pradesh,q2,kushinagar district,TOTAL,791535,1682457442
10941,13,2019,Uttar-pradesh,q2,baghpat district,TOTAL,230331,500645574
10942,14,2019,Uttar-pradesh,q2,shahjahanpur district,TOTAL,263493,445041438
10943,15,2019,Uttar-pradesh,q2,muzaffarnagar district,TOTAL,376962,826260658
10944,16,2019,Uttar-pradesh,q2,ambedkar nagar district,TOTAL,368546,581590906
10945,17,2019,Uttar-pradesh,q2,bahraich district,TOTAL,219659,479908956
10946,18,2019,Uttar-pradesh,q2,jalaun district,TOTAL,211738,402494739
10947,19,2019,Uttar-pradesh,q2,rampur district,TOTAL,228551,422959619
10948,20,2019,Uttar-pradesh,q2,ballia district,TOTAL,547294,1035719450
10949,21,2019,Uttar-pradesh,q2,shravasti district,TOTAL,59054,113684796
10950,22,2019,Uttar-pradesh,q2,kasganj district,TOTAL,111076,193472365
10951,23,2019,Uttar-pradesh,q2,varanasi district,TOTAL,2098693,3382380918
10952,24,2019,Uttar-pradesh,q2,gautam buddha nagar district,TOTAL,9667218,10716810454
10953,25,2019,Uttar-pradesh,q2,basti district,TOTAL,389946,927574165
10954,26,2019,Uttar-pradesh,q2,shamli district,TOTAL,155157,364131459
10955,27,2019,Uttar-pradesh,q2,maharajganj district,TOTAL,478890,876340120
10956,28,2019,Uttar-pradesh,q2,etawah district,TOTAL,215576,403035193
10957,29,2019,Uttar-pradesh,q2,etah district,TOTAL,138846,280149577
10958,30,2019,Uttar-pradesh,q2,banda district,TOTAL,157420,254375615
10959,31,2019,Uttar-pradesh,q2,bijnor district,TOTAL,379866,784443552
10960,32,2019,Uttar-pradesh,q2,hardoi district,TOTAL,259447,411747383
10961,33,2019,Uttar-pradesh,q2,balrampur district,TOTAL,146778,439935665
10962,34,2019,Uttar-pradesh,q2,amroha district,TOTAL,206435,455744027
10963,35,2019,Uttar-pradesh,q2,pilibhit district,TOTAL,236078,310108647
10964,36,2019,Uttar-pradesh,q2,mainpuri district,TOTAL,197750,323456006
10965,37,2019,Uttar-pradesh,q2,kanpur dehat district,TOTAL,165783,319748876
10966,38,2019,Uttar-pradesh,q2,jaunpur district,TOTAL,786691,1547948140
10967,39,2019,Uttar-pradesh,q2,kaushambi district,TOTAL,97533,181710683
10968,40,2019,Uttar-pradesh,q2,hapur district,TOTAL,330314,596535270
10969,41,2019,Uttar-pradesh,q2,hamirpur district,TOTAL,130925,239592146
10970,42,2019,Uttar-pradesh,q2,meerut district,TOTAL,1123899,2212165529
10971,43,2019,Uttar-pradesh,q2,mathura district,TOTAL,610141,1213007842
10972,44,2019,Uttar-pradesh,q2,chitrakoot district,TOTAL,83083,159972561
10973,45,2019,Uttar-pradesh,q2,lalitpur district,TOTAL,185877,299432268
10974,46,2019,Uttar-pradesh,q2,mau district,TOTAL,308586,541874421
10975,47,2019,Uttar-pradesh,q2,mirzapur district,TOTAL,338746,595094513
10976,48,2019,Uttar-pradesh,q2,bulandshahr district,TOTAL,498918,1017739202
10977,49,2019,Uttar-pradesh,q2,gonda district,TOTAL,335254,922942819
10978,50,2019,Uttar-pradesh,q2,jhansi district,TOTAL,628279,1234386138
10979,51,2019,Uttar-pradesh,q2,chandauli district,TOTAL,331329,538498073
10980,52,2019,Uttar-pradesh,q2,bhadohi district,TOTAL,250504,411685598
10981,53,2019,Uttar-pradesh,q2,pratapgarh district,TOTAL,362782,673178076
10982,54,2019,Uttar-pradesh,q2,saharanpur district,TOTAL,609666,1197548162
10983,55,2019,Uttar-pradesh,q2,bara banki district,TOTAL,318729,502225831
10984,56,2019,Uttar-pradesh,q2,bareilly district,TOTAL,893059,1444372594
10985,57,2019,Uttar-pradesh,q2,sitapur district,TOTAL,363567,513060348
10986,58,2019,Uttar-pradesh,q2,sultanpur district,TOTAL,381974,668113451
10987,59,2019,Uttar-pradesh,q2,agra district,TOTAL,1094456,2048417270
10988,60,2019,Uttar-pradesh,q2,fatehpur district,TOTAL,188877,356762072
10989,61,2019,Uttar-pradesh,q2,rae bareli district,TOTAL,273258,476603525
10990,62,2019,Uttar-pradesh,q2,firozabad district,TOTAL,279459,530230873
10991,63,2019,Uttar-pradesh,q2,kheri district,TOTAL,416412,569150953
10992,64,2019,Uttar-pradesh,q2,gorakhpur district,TOTAL,1168931,2516446620
10993,65,2019,Uttar-pradesh,q2,unnao district,TOTAL,260465,436025008
10994,66,2019,Uttar-pradesh,q2,prayagraj district,TOTAL,2300600,3610973840
10995,67,2019,Uttar-pradesh,q2,sonbhadra district,TOTAL,383509,758680517
10996,68,2019,Uttar-pradesh,q2,ghazipur district,TOTAL,616075,1140075904
10997,69,2019,Uttar-pradesh,q2,farrukhabad district,TOTAL,188426,349337599
10998,70,2019,Uttar-pradesh,q2,kannauj district,TOTAL,205350,280784087
10999,71,2019,Uttar-pradesh,q2,azamgarh district,TOTAL,643099,1270821808
11000,72,2019,Uttar-pradesh,q2,ayodhya district,TOTAL,443014,791220563
11001,73,2019,Uttar-pradesh,q2,deoria district,TOTAL,642443,1284414150
11002,74,2019,Uttar-pradesh,q2,ghaziabad district,TOTAL,4679159,6368927863
11003,0,2019,Uttar-pradesh,q3,amethi district,TOTAL,274229,457961950
11004,1,2019,Uttar-pradesh,q3,siddharthnagar district,TOTAL,320825,822517503
11005,2,2019,Uttar-pradesh,q3,auraiya district,TOTAL,208407,374218863
11006,3,2019,Uttar-pradesh,q3,sambhal district,TOTAL,173100,360822674
11007,4,2019,Uttar-pradesh,q3,kanpur nagar district,TOTAL,3032525,5151875480
11008,5,2019,Uttar-pradesh,q3,aligarh district,TOTAL,963300,1512844916
11009,6,2019,Uttar-pradesh,q3,mahoba district,TOTAL,95118,167837751
11010,7,2019,Uttar-pradesh,q3,lucknow district,TOTAL,11708246,24465158675
11011,8,2019,Uttar-pradesh,q3,sant kabeer nagar district,TOTAL,239631,570593148
11012,9,2019,Uttar-pradesh,q3,hathras district,TOTAL,225830,378558206
11013,10,2019,Uttar-pradesh,q3,budaun district,TOTAL,217390,385248376
11014,11,2019,Uttar-pradesh,q3,moradabad district,TOTAL,513828,1093980088
11015,12,2019,Uttar-pradesh,q3,kushinagar district,TOTAL,730646,1556135072
11016,13,2019,Uttar-pradesh,q3,baghpat district,TOTAL,309849,587767966
11017,14,2019,Uttar-pradesh,q3,shahjahanpur district,TOTAL,304259,488337411
11018,15,2019,Uttar-pradesh,q3,muzaffarnagar district,TOTAL,525482,954690287
11019,16,2019,Uttar-pradesh,q3,ambedkar nagar district,TOTAL,360610,547859949
11020,17,2019,Uttar-pradesh,q3,bahraich district,TOTAL,240440,493719209
11021,18,2019,Uttar-pradesh,q3,jalaun district,TOTAL,239290,412494066
11022,19,2019,Uttar-pradesh,q3,rampur district,TOTAL,250113,456757638
11023,20,2019,Uttar-pradesh,q3,ballia district,TOTAL,518281,968560613
11024,21,2019,Uttar-pradesh,q3,shravasti district,TOTAL,61489,129370285
11025,22,2019,Uttar-pradesh,q3,kasganj district,TOTAL,146757,235440734
11026,23,2019,Uttar-pradesh,q3,varanasi district,TOTAL,2441735,3772442225
11027,24,2019,Uttar-pradesh,q3,gautam buddha nagar district,TOTAL,13014875,14118512958
11028,25,2019,Uttar-pradesh,q3,basti district,TOTAL,391016,868207698
11029,26,2019,Uttar-pradesh,q3,shamli district,TOTAL,203262,421501853
11030,27,2019,Uttar-pradesh,q3,maharajganj district,TOTAL,448750,875745254
11031,28,2019,Uttar-pradesh,q3,etawah district,TOTAL,264749,453498411
11032,29,2019,Uttar-pradesh,q3,etah district,TOTAL,186724,347473162
11033,30,2019,Uttar-pradesh,q3,banda district,TOTAL,156394,256980643
11034,31,2019,Uttar-pradesh,q3,bijnor district,TOTAL,465326,901149610
11035,32,2019,Uttar-pradesh,q3,hardoi district,TOTAL,290466,435214417
11036,33,2019,Uttar-pradesh,q3,balrampur district,TOTAL,169421,416338759
11037,34,2019,Uttar-pradesh,q3,amroha district,TOTAL,240249,523523675
11038,35,2019,Uttar-pradesh,q3,pilibhit district,TOTAL,226742,334286741
11039,36,2019,Uttar-pradesh,q3,mainpuri district,TOTAL,237130,380174278
11040,37,2019,Uttar-pradesh,q3,kanpur dehat district,TOTAL,195248,360771148
11041,38,2019,Uttar-pradesh,q3,jaunpur district,TOTAL,757706,1333195632
11042,39,2019,Uttar-pradesh,q3,kaushambi district,TOTAL,123627,197365010
11043,40,2019,Uttar-pradesh,q3,hapur district,TOTAL,426387,711823380
11044,41,2019,Uttar-pradesh,q3,hamirpur district,TOTAL,141816,232540670
11045,42,2019,Uttar-pradesh,q3,meerut district,TOTAL,1429176,2615800655
11046,43,2019,Uttar-pradesh,q3,mathura district,TOTAL,860755,1539891482
11047,44,2019,Uttar-pradesh,q3,chitrakoot district,TOTAL,92093,170002949
11048,45,2019,Uttar-pradesh,q3,lalitpur district,TOTAL,200629,320830008
11049,46,2019,Uttar-pradesh,q3,mau district,TOTAL,289175,508132593
11050,47,2019,Uttar-pradesh,q3,mirzapur district,TOTAL,370018,604811367
11051,48,2019,Uttar-pradesh,q3,bulandshahr district,TOTAL,661182,1181078746
11052,49,2019,Uttar-pradesh,q3,gonda district,TOTAL,395791,882626251
11053,50,2019,Uttar-pradesh,q3,jhansi district,TOTAL,811098,1431255309
11054,51,2019,Uttar-pradesh,q3,chandauli district,TOTAL,335261,552232589
11055,52,2019,Uttar-pradesh,q3,bhadohi district,TOTAL,254395,384878661
11056,53,2019,Uttar-pradesh,q3,pratapgarh district,TOTAL,377704,643587970
11057,54,2019,Uttar-pradesh,q3,saharanpur district,TOTAL,872438,1432305062
11058,55,2019,Uttar-pradesh,q3,bara banki district,TOTAL,393903,565012757
11059,56,2019,Uttar-pradesh,q3,bareilly district,TOTAL,1164660,1630271296
11060,57,2019,Uttar-pradesh,q3,sitapur district,TOTAL,536281,584813457
11061,58,2019,Uttar-pradesh,q3,sultanpur district,TOTAL,368309,624816515
11062,59,2019,Uttar-pradesh,q3,agra district,TOTAL,1678565,2589010631
11063,60,2019,Uttar-pradesh,q3,fatehpur district,TOTAL,217086,362244821
11064,61,2019,Uttar-pradesh,q3,rae bareli district,TOTAL,302109,534436241
11065,62,2019,Uttar-pradesh,q3,firozabad district,TOTAL,440487,634458696
11066,63,2019,Uttar-pradesh,q3,kheri district,TOTAL,477249,600146323
11067,64,2019,Uttar-pradesh,q3,gorakhpur district,TOTAL,1301866,2600290226
11068,65,2019,Uttar-pradesh,q3,unnao district,TOTAL,356473,503877920
11069,66,2019,Uttar-pradesh,q3,prayagraj district,TOTAL,2766837,4091292784
11070,67,2019,Uttar-pradesh,q3,sonbhadra district,TOTAL,419238,829425997
11071,68,2019,Uttar-pradesh,q3,ghazipur district,TOTAL,582438,1046180129
11072,69,2019,Uttar-pradesh,q3,farrukhabad district,TOTAL,254048,416393131
11073,70,2019,Uttar-pradesh,q3,kannauj district,TOTAL,202155,322378590
11074,71,2019,Uttar-pradesh,q3,azamgarh district,TOTAL,614200,1166995387
11075,72,2019,Uttar-pradesh,q3,ayodhya district,TOTAL,460000,840285143
11076,73,2019,Uttar-pradesh,q3,deoria district,TOTAL,630682,1159986105
11077,74,2019,Uttar-pradesh,q3,ghaziabad district,TOTAL,6466390,8384891301
11078,0,2019,Uttar-pradesh,q4,amethi district,TOTAL,385496,683646970
11079,1,2019,Uttar-pradesh,q4,siddharthnagar district,TOTAL,404440,1106226161
11080,2,2019,Uttar-pradesh,q4,auraiya district,TOTAL,296077,549636190
11081,3,2019,Uttar-pradesh,q4,sambhal district,TOTAL,224755,483387046
11082,4,2019,Uttar-pradesh,q4,kanpur nagar district,TOTAL,3438636,6283713198
11083,5,2019,Uttar-pradesh,q4,aligarh district,TOTAL,1161353,2034279415
11084,6,2019,Uttar-pradesh,q4,mahoba district,TOTAL,137733,244474408
11085,7,2019,Uttar-pradesh,q4,lucknow district,TOTAL,14205324,30191564282
11086,8,2019,Uttar-pradesh,q4,sant kabeer nagar district,TOTAL,304918,749871482
11087,9,2019,Uttar-pradesh,q4,hathras district,TOTAL,314326,584110065
11088,10,2019,Uttar-pradesh,q4,budaun district,TOTAL,298062,533875757
11089,11,2019,Uttar-pradesh,q4,moradabad district,TOTAL,686463,1469709142
11090,12,2019,Uttar-pradesh,q4,kushinagar district,TOTAL,992091,2182627278
11091,13,2019,Uttar-pradesh,q4,baghpat district,TOTAL,431728,848871037
11092,14,2019,Uttar-pradesh,q4,shahjahanpur district,TOTAL,379896,668190077
11093,15,2019,Uttar-pradesh,q4,muzaffarnagar district,TOTAL,619496,1229126610
11094,16,2019,Uttar-pradesh,q4,ambedkar nagar district,TOTAL,499240,779836279
11095,17,2019,Uttar-pradesh,q4,bahraich district,TOTAL,341814,644249416
11096,18,2019,Uttar-pradesh,q4,jalaun district,TOTAL,334493,586293724
11097,19,2019,Uttar-pradesh,q4,rampur district,TOTAL,324874,631324139
11098,20,2019,Uttar-pradesh,q4,ballia district,TOTAL,727597,1427288854
11099,21,2019,Uttar-pradesh,q4,shravasti district,TOTAL,78564,164110484
11100,22,2019,Uttar-pradesh,q4,kasganj district,TOTAL,180784,331913104
11101,23,2019,Uttar-pradesh,q4,varanasi district,TOTAL,4217796,5004637434
11102,24,2019,Uttar-pradesh,q4,gautam buddha nagar district,TOTAL,16003102,17701548867
11103,25,2019,Uttar-pradesh,q4,basti district,TOTAL,530218,1224897526
11104,26,2019,Uttar-pradesh,q4,shamli district,TOTAL,265095,564166990
11105,27,2019,Uttar-pradesh,q4,maharajganj district,TOTAL,527206,1179282302
11106,28,2019,Uttar-pradesh,q4,etawah district,TOTAL,388969,635011988
11107,29,2019,Uttar-pradesh,q4,etah district,TOTAL,250439,517291348
11108,30,2019,Uttar-pradesh,q4,banda district,TOTAL,228010,371197108
11109,31,2019,Uttar-pradesh,q4,bijnor district,TOTAL,602847,1154559918
11110,32,2019,Uttar-pradesh,q4,hardoi district,TOTAL,372586,595858258
11111,33,2019,Uttar-pradesh,q4,balrampur district,TOTAL,221392,574617452
11112,34,2019,Uttar-pradesh,q4,amroha district,TOTAL,327146,685979996
11113,35,2019,Uttar-pradesh,q4,pilibhit district,TOTAL,296345,450680197
11114,36,2019,Uttar-pradesh,q4,mainpuri district,TOTAL,297692,543268880
11115,37,2019,Uttar-pradesh,q4,kanpur dehat district,TOTAL,275199,556156088
11116,38,2019,Uttar-pradesh,q4,jaunpur district,TOTAL,1023077,1995246394
11117,39,2019,Uttar-pradesh,q4,kaushambi district,TOTAL,160586,306394890
11118,40,2019,Uttar-pradesh,q4,hapur district,TOTAL,565080,1017699184
11119,41,2019,Uttar-pradesh,q4,hamirpur district,TOTAL,194650,322746377
11120,42,2019,Uttar-pradesh,q4,meerut district,TOTAL,1820166,3435708382
11121,43,2019,Uttar-pradesh,q4,mathura district,TOTAL,1095818,2108793176
11122,44,2019,Uttar-pradesh,q4,chitrakoot district,TOTAL,129557,237569148
11123,45,2019,Uttar-pradesh,q4,lalitpur district,TOTAL,249170,415147911
11124,46,2019,Uttar-pradesh,q4,mau district,TOTAL,445877,763508021
11125,47,2019,Uttar-pradesh,q4,mirzapur district,TOTAL,494142,865550750
11126,48,2019,Uttar-pradesh,q4,bulandshahr district,TOTAL,865523,1612998003
11127,49,2019,Uttar-pradesh,q4,gonda district,TOTAL,502501,1216112969
11128,50,2019,Uttar-pradesh,q4,jhansi district,TOTAL,995155,1815504488
11129,51,2019,Uttar-pradesh,q4,chandauli district,TOTAL,535326,775048804
11130,52,2019,Uttar-pradesh,q4,bhadohi district,TOTAL,335341,559967191
11131,53,2019,Uttar-pradesh,q4,pratapgarh district,TOTAL,530239,992265222
11132,54,2019,Uttar-pradesh,q4,saharanpur district,TOTAL,1147871,1861376501
11133,55,2019,Uttar-pradesh,q4,bara banki district,TOTAL,480765,764562635
11134,56,2019,Uttar-pradesh,q4,bareilly district,TOTAL,1342436,2179671439
11135,57,2019,Uttar-pradesh,q4,sitapur district,TOTAL,717451,691802382
11136,58,2019,Uttar-pradesh,q4,sultanpur district,TOTAL,517126,914129745
11137,59,2019,Uttar-pradesh,q4,agra district,TOTAL,1992945,3485238497
11138,60,2019,Uttar-pradesh,q4,fatehpur district,TOTAL,293982,535822801
11139,61,2019,Uttar-pradesh,q4,rae bareli district,TOTAL,417255,762711366
11140,62,2019,Uttar-pradesh,q4,firozabad district,TOTAL,495365,882939644
11141,63,2019,Uttar-pradesh,q4,kheri district,TOTAL,649222,793591341
11142,64,2019,Uttar-pradesh,q4,gorakhpur district,TOTAL,1669194,3445111046
11143,65,2019,Uttar-pradesh,q4,unnao district,TOTAL,424210,685146303
11144,66,2019,Uttar-pradesh,q4,prayagraj district,TOTAL,3400115,5161631925
11145,67,2019,Uttar-pradesh,q4,sonbhadra district,TOTAL,561074,1090356998
11146,68,2019,Uttar-pradesh,q4,ghazipur district,TOTAL,785311,1574528810
11147,69,2019,Uttar-pradesh,q4,farrukhabad district,TOTAL,320743,556807628
11148,70,2019,Uttar-pradesh,q4,kannauj district,TOTAL,258519,420520775
11149,71,2019,Uttar-pradesh,q4,azamgarh district,TOTAL,809005,1661165145
11150,72,2019,Uttar-pradesh,q4,ayodhya district,TOTAL,629884,1151855830
11151,73,2019,Uttar-pradesh,q4,deoria district,TOTAL,862616,1703101937
11152,74,2019,Uttar-pradesh,q4,ghaziabad district,TOTAL,7615506,10609113378
11153,0,2020,Uttar-pradesh,q1,amethi district,TOTAL,442934,793055436
11154,1,2020,Uttar-pradesh,q1,siddharthnagar district,TOTAL,504094,1283921563
11155,2,2020,Uttar-pradesh,q1,auraiya district,TOTAL,360206,682438846
11156,3,2020,Uttar-pradesh,q1,sambhal district,TOTAL,298047,654304412
11157,4,2020,Uttar-pradesh,q1,kanpur nagar district,TOTAL,3526062,6302890117
11158,5,2020,Uttar-pradesh,q1,aligarh district,TOTAL,1516382,2754661142
11159,6,2020,Uttar-pradesh,q1,mahoba district,TOTAL,154842,287091202
11160,7,2020,Uttar-pradesh,q1,lucknow district,TOTAL,15484604,35175437631
11161,8,2020,Uttar-pradesh,q1,sant kabeer nagar district,TOTAL,376434,871941750
11162,9,2020,Uttar-pradesh,q1,hathras district,TOTAL,410971,765970604
11163,10,2020,Uttar-pradesh,q1,budaun district,TOTAL,392219,721291550
11164,11,2020,Uttar-pradesh,q1,moradabad district,TOTAL,932327,2034344657
11165,12,2020,Uttar-pradesh,q1,kushinagar district,TOTAL,1152792,2476570739
11166,13,2020,Uttar-pradesh,q1,baghpat district,TOTAL,530997,1065565623
11167,14,2020,Uttar-pradesh,q1,shahjahanpur district,TOTAL,476637,793820512
11168,15,2020,Uttar-pradesh,q1,muzaffarnagar district,TOTAL,818233,1624414500
11169,16,2020,Uttar-pradesh,q1,ambedkar nagar district,TOTAL,557894,932648938
11170,17,2020,Uttar-pradesh,q1,bahraich district,TOTAL,362621,778183420
11171,18,2020,Uttar-pradesh,q1,jalaun district,TOTAL,402254,726128672
11172,19,2020,Uttar-pradesh,q1,rampur district,TOTAL,387893,758935764
11173,20,2020,Uttar-pradesh,q1,ballia district,TOTAL,867431,1679776535
11174,21,2020,Uttar-pradesh,q1,shravasti district,TOTAL,92811,209037109
11175,22,2020,Uttar-pradesh,q1,kasganj district,TOTAL,236602,425135236
11176,23,2020,Uttar-pradesh,q1,varanasi district,TOTAL,3542507,5628921242
11177,24,2020,Uttar-pradesh,q1,gautam buddha nagar district,TOTAL,16781339,19356764213
11178,25,2020,Uttar-pradesh,q1,basti district,TOTAL,648494,1477236382
11179,26,2020,Uttar-pradesh,q1,shamli district,TOTAL,350784,711886138
11180,27,2020,Uttar-pradesh,q1,maharajganj district,TOTAL,620464,1388800583
11181,28,2020,Uttar-pradesh,q1,etawah district,TOTAL,439975,802347947
11182,29,2020,Uttar-pradesh,q1,etah district,TOTAL,332256,646289351
11183,30,2020,Uttar-pradesh,q1,banda district,TOTAL,263634,458003138
11184,31,2020,Uttar-pradesh,q1,bijnor district,TOTAL,752927,1457705666
11185,32,2020,Uttar-pradesh,q1,hardoi district,TOTAL,477639,782383248
11186,33,2020,Uttar-pradesh,q1,balrampur district,TOTAL,268711,678927769
11187,34,2020,Uttar-pradesh,q1,amroha district,TOTAL,477955,1019191450
11188,35,2020,Uttar-pradesh,q1,pilibhit district,TOTAL,368547,563616486
11189,36,2020,Uttar-pradesh,q1,mainpuri district,TOTAL,386043,707602152
11190,37,2020,Uttar-pradesh,q1,kanpur dehat district,TOTAL,356453,690188081
11191,38,2020,Uttar-pradesh,q1,jaunpur district,TOTAL,1180411,2252491480
